48,95,125000,0
50,95,125000,125000
51,95,125000,250000
52,95,125000,375000
55,95,125000,500000
57,95,125000,625000
59,95,125000,750000
60,95,125000,875000
59,95,125000,1000000
57,95,125000,1125000
55,95,125000,1250000
52,95,125000,1375000
51,95,125000,1500000
50,95,125000,1625000
48,95,250000,1750000
48,95,125000,2000000
50,95,125000,2125000
52,95,125000,2250000
53,95,125000,2375000
55,95,125000,2500000
57,95,125000,2625000
59,95,125000,2750000
60,95,125000,2875000
59,95,125000,3000000
57,95,125000,3125000
55,95,125000,3250000
53,95,125000,3375000
52,95,125000,3500000
50,95,125000,3625000
48,95,250000,3750000
48,95,125000,4000000
50,95,125000,4125000
52,95,125000,4250000
53,95,125000,4375000
55,95,125000,4500000
57,95,125000,4625000
59,95,125000,4750000
60,95,125000,4875000
59,95,125000,5000000
57,95,125000,5125000
55,95,125000,5250000
53,95,125000,5375000
52,95,125000,5500000
50,95,125000,5625000
48,95,250000,5750000
48,95,125000,6000000
50,95,125000,6125000
52,95,125000,6250000
53,95,125000,6375000
55,95,125000,6500000
57,95,125000,6625000
59,95,125000,6750000
60,95,125000,6875000
59,95,125000,7000000
57,95,125000,7125000
55,95,125000,7250000
53,95,125000,7375000
52,95,125000,7500000
50,95,125000,7625000
48,95,250000,7750000
48,95,125000,8000000
50,95,125000,8125000
52,95,125000,8250000
53,95,125000,8375000
55,95,125000,8500000
57,95,125000,8625000
59,95,125000,8750000
60,95,125000,8875000
59,95,125000,9000000
57,95,125000,9125000
55,95,125000,9250000
53,95,125000,9375000
52,95,125000,9500000
50,95,125000,9625000
48,95,250000,9750000
48,95,125000,10000000
50,95,125000,10125000
52,95,125000,10250000
53,95,125000,10375000
55,95,125000,10500000
57,95,125000,10625000
59,95,125000,10750000
60,95,125000,10875000
59,95,125000,11000000
57,95,125000,11125000
55,95,125000,11250000
53,95,125000,11375000
52,95,125000,11500000
50,95,125000,11625000
48,95,250000,11750000
