76,71,214285.75,857143.0
75,38,214285.75,1071428.75
76,57,214285.75,1285714.5
75,70,214285.75,1500000.25
76,76,214285.75,1714286.0
71,76,214285.75,1928571.75
74,76,214285.75,2142857.5
72,83,214285.75,2357143.25
69,89,642857.25,2571429.0
45,64,214285.75,2571429.0
52,64,214285.75,2785714.75
57,70,214285.75,3000000.5
60,76,214285.75,3214286.25
64,76,214285.75,3428572.0
69,76,214285.75,3642857.75
71,83,642857.25,3857143.5
40,64,214285.75,3857143.5
52,64,214285.75,4071429.25
56,70,214285.75,4285715.0
64,76,214285.75,4500000.75
68,76,214285.75,4714286.5
71,76,214285.75,4928572.25
72,83,642857.25,5142858.0
45,64,214285.75,5142858.0
52,70,214285.75,5357143.75
57,76,214285.75,5571429.5
64,76,214285.75,5785715.25
76,76,214285.75,6000001.0
75,64,214285.75,6214286.75
76,76,214285.75,6428572.5
75,70,214285.75,6642858.25
76,76,214285.75,6857144.0
71,76,214285.75,7071429.75
74,76,214285.75,7285715.5
72,76,214285.75,7500001.25
69,83,642857.25,7714287.0
45,57,214285.75,7714287.0
52,64,214285.75,7928572.75
57,70,214285.75,8142858.5
60,76,214285.75,8357144.25
64,76,214285.75,8571430.0
69,76,214285.75,8785715.75
71,83,642857.25,9000001.5
40,64,214285.75,9000001.5
52,70,214285.75,9214287.25
56,76,214285.75,9428573.0
64,76,214285.75,9642858.75
72,76,214285.75,9857144.5
71,76,214285.75,10071430.25
69,83,642857.25,10285716.0
45,64,214285.75,10285716.0
52,70,214285.75,10500001.75
57,70,214285.75,10714287.5
76,64,214285.75,11142859.0
75,70,214285.75,11357144.75
76,70,214285.75,11571430.5
75,64,214285.75,11785716.25
76,76,214285.75,12000002.0
71,76,214285.75,12214287.75
74,76,214285.75,12428573.5
72,76,214285.75,12642859.25
69,76,642857.25,12857145.0
45,76,214285.75,12857145.0
52,76,214285.75,13071430.75
57,76,214285.75,13285716.5
60,76,214285.75,13500002.25
64,76,214285.75,13714288.0
69,76,214285.75,13928573.75
71,83,642857.25,14142859.5
40,64,214285.75,14142859.5
52,70,214285.75,14357145.25
56,76,214285.75,14571431.0
64,76,214285.75,14785716.75
68,76,214285.75,15000002.5
71,76,214285.75,15214288.25
72,76,428571.5,15428574.0
45,64,214285.75,15428574.0
52,76,214285.75,15642859.75
57,76,214285.75,15857145.5
64,76,214285.75,16071431.25
76,76,214285.75,16285717.0
75,70,214285.75,16500002.75
76,76,214285.75,16714288.5
75,70,214285.75,16928574.25
76,76,214285.75,17142860.0
71,76,214285.75,17357145.75
74,76,214285.75,17571431.5
72,76,214285.75,17785717.25
69,76,428571.5,18000003.0
45,70,214285.75,18000003.0
52,76,214285.75,18214288.75
57,76,214285.75,18428574.5
60,76,214285.75,18642860.25
64,76,214285.75,18857146.0
69,76,214285.75,19071431.75
71,76,428571.5,19285717.5
40,64,214285.75,19285717.5
52,76,214285.75,19500003.25
56,76,214285.75,19714289.0
64,76,214285.75,19928574.75
72,76,214285.75,20142860.5
71,76,214285.75,20357146.25
69,83,428571.5,20571432.0
45,76,214285.75,20571432.0
52,76,214285.75,20785717.75
57,76,214285.75,21000003.5
71,76,214285.75,21214289.25
72,76,214285.75,21428575.0
74,76,214285.75,21642860.75
76,76,642857.25,21857146.5
48,70,214285.75,21857146.5
55,76,214285.75,22071432.25
60,76,214285.75,22285718.0
67,76,214285.75,22500003.75
77,76,214285.75,22714289.5
76,76,214285.75,22928575.25
74,76,642857.25,23142861.0
43,64,214285.75,23142861.0
55,76,214285.75,23357146.75
59,76,214285.75,23571432.5
65,76,214285.75,23785718.25
76,76,214285.75,24000004.0
74,76,214285.75,24214289.75
72,76,642857.25,24428575.5
45,64,214285.75,24428575.5
52,76,214285.75,24642861.25
57,76,214285.75,24857147.0
64,76,214285.75,25071432.75
74,76,214285.75,25285718.5
72,76,214285.75,25500004.25
71,76,428571.5,25714290.0
40,64,214285.75,25714290.0
52,76,214285.75,25928575.75
64,76,214285.75,26142861.5
64,76,214285.75,26357147.25
76,76,214285.75,26571433.0
64,76,214285.75,26785718.75
76,76,214285.75,27000004.5
76,70,214285.75,27214290.25
88,64,214285.75,27428576.0
75,70,214285.75,27642861.75
76,76,214285.75,27857147.5
75,76,214285.75,28071433.25
76,76,214285.75,28285719.0
75,76,214285.75,28500004.75
76,76,214285.75,28714290.5
71,76,214285.75,28928576.25
74,70,214285.75,29142862.0
72,76,214285.75,29357147.75
69,76,428571.5,29571433.5
45,64,214285.75,29571433.5
52,70,214285.75,29785719.25
57,76,214285.75,30000005.0
60,76,214285.75,30214290.75
64,76,214285.75,30428576.5
69,76,214285.75,30642862.25
71,76,428571.5,30857148.0
40,64,214285.75,30857148.0
52,70,214285.75,31071433.75
56,76,214285.75,31285719.5
64,76,214285.75,31500005.25
68,76,214285.75,31714291.0
71,76,214285.75,31928576.75
72,76,428571.5,32142862.5
45,70,214285.75,32142862.5
52,76,214285.75,32357148.25
57,76,214285.75,32571434.0
64,76,214285.75,32785719.75
76,76,214285.75,33000005.5
75,76,214285.75,33214291.25
76,76,214285.75,33428577.0
75,70,214285.75,33642862.75
76,76,214285.75,33857148.5
71,70,214285.75,34071434.25
74,76,214285.75,34285720.0
72,76,214285.75,34500005.75
69,83,428571.5,34714291.5
45,64,214285.75,34714291.5
52,76,214285.75,34928577.25
57,76,214285.75,35142863.0
60,76,214285.75,35357148.75
64,76,214285.75,35571434.5
69,76,214285.75,35785720.25
71,76,428571.5,36000006.0
40,64,214285.75,36000006.0
52,70,214285.75,36214291.75
56,76,214285.75,36428577.5
64,76,214285.75,36642863.25
72,76,214285.75,36857149.0
71,76,214285.75,37071434.75
69,76,428571.5,37285720.5
45,70,214285.75,37285720.5
52,76,214285.75,37500006.25
57,76,214285.75,37714292.0
71,76,214285.75,37928577.75
72,76,214285.75,38142863.5
74,76,214285.75,38357149.25
76,76,642857.25,38571435.0
48,64,214285.75,38571435.0
55,70,214285.75,38785720.75
60,76,214285.75,39000006.5
67,76,214285.75,39214292.25
77,76,214285.75,39428578.0
76,76,214285.75,39642863.75
74,76,642857.25,39857149.5
43,64,214285.75,39857149.5
55,70,214285.75,40071435.25
59,76,214285.75,40285721.0
65,76,214285.75,40500006.75
76,76,214285.75,40714292.5
74,76,214285.75,40928578.25
72,83,642857.25,41142864.0
45,70,214285.75,41142864.0
52,70,214285.75,41357149.75
57,76,214285.75,41571435.5
64,76,214285.75,41785721.25
74,76,214285.75,42000007.0
72,76,214285.75,42214292.75
71,83,428571.5,42428578.5
40,64,214285.75,42428578.5
52,70,214285.75,42642864.25
64,76,214285.75,42857150.0
64,76,214285.75,43071435.75
76,83,214285.75,43285721.5
64,76,214285.75,43500007.25
76,76,214285.75,43714293.0
76,70,214285.75,43928578.75
88,64,214285.75,44142864.5
75,76,214285.75,44357150.25
76,70,214285.75,44571436.0
75,76,214285.75,44785721.75
76,76,214285.75,45000007.5
75,76,214285.75,45214293.25
76,76,214285.75,45428579.0
71,76,214285.75,45642864.75
74,76,214285.75,45857150.5
72,76,214285.75,46071436.25
69,83,428571.5,46285722.0
45,64,214285.75,46285722.0
52,70,214285.75,46500007.75
57,76,214285.75,46714293.5
60,70,214285.75,46928579.25
64,76,214285.75,47142865.0
69,76,214285.75,47357150.75
71,76,428571.5,47571436.5
40,64,214285.75,47571436.5
52,76,214285.75,47785722.25
56,76,214285.75,48000008.0
64,76,214285.75,48214293.75
68,76,214285.75,48428579.5
71,76,214285.75,48642865.25
72,76,428571.5,48857151.0
45,76,214285.75,48857151.0
52,76,214285.75,49071436.75
57,76,214285.75,49285722.5
64,76,214285.75,49500008.25
76,76,214285.75,49714294.0
75,76,214285.75,49928579.75
76,76,214285.75,50142865.5
75,70,214285.75,50357151.25
76,76,214285.75,50571437.0
71,76,214285.75,50785722.75
74,76,214285.75,51000008.5
72,70,214285.75,51214294.25
69,76,428571.5,51428580.0
45,64,214285.75,51428580.0
52,70,214285.75,51642865.75
57,76,214285.75,51857151.5
60,76,214285.75,52071437.25
64,76,214285.75,52285723.0
69,76,214285.75,52500008.75
71,76,428571.5,52714294.5
40,64,214285.75,52714294.5
52,64,214285.75,52928580.25
56,70,214285.75,53142866.0
64,76,214285.75,53357151.75
72,76,214285.75,53571437.5
71,76,214285.75,53785723.25
69,89,428571.5,54000009.0
45,70,214285.75,54000009.0
52,76,214285.75,54214294.75
57,83,214285.75,54428580.5
58,51,107142.875,54642866.25
60,51,107142.875,54642866.25
64,51,107142.875,54642866.25
72,51,107142.875,54642866.25
60,64,107142.875,54857152.0
57,64,107142.875,54857152.0
65,64,107142.875,54857152.0
72,64,107142.875,54857152.0
58,78,107142.875,55071437.75
60,78,107142.875,55071437.75
55,78,107142.875,55071437.75
64,70,107142.875,55071437.75
72,83,107142.875,55071437.75
67,70,107142.875,55071437.75
72,95,857143.0,55285723.5
53,76,214285.75,55285723.5
57,76,214285.75,55500009.25
60,76,214285.75,55714295.0
57,76,214285.75,55928580.75
60,76,214285.75,56142866.5
77,76,321428.625,56142866.5
57,76,214285.75,56357152.25
76,76,107142.875,56464295.125
76,76,428571.5,56571438.0
53,76,214285.75,56571438.0
58,76,214285.75,56785723.75
74,76,428571.5,57000009.5
62,76,214285.75,57000009.5
58,76,214285.75,57214295.25
62,76,214285.75,57428581.0
82,76,321428.625,57428581.0
58,76,214285.75,57642866.75
81,76,107142.875,57750009.625
81,76,214285.75,57857152.5
53,76,214285.75,57857152.5
79,76,214285.75,58071438.25
64,76,214285.75,58071438.25
77,76,214285.75,58285724.0
58,64,214285.75,58285724.0
55,70,214285.75,58285724.0
53,76,214285.75,58285724.0
76,76,214285.75,58500009.75
64,76,214285.75,58500009.75
74,76,214285.75,58714295.5
58,64,214285.75,58714295.5
55,70,214285.75,58714295.5
53,76,214285.75,58714295.5
72,76,214285.75,58928581.25
64,76,214285.75,58928581.25
70,76,428571.5,59142867.0
53,78,214285.75,59142867.0
57,78,214285.75,59357152.75
69,76,428571.5,59571438.5
60,78,214285.75,59571438.5
57,78,214285.75,59785724.25
69,83,107142.875,60000010.0
60,78,214285.75,60000010.0
67,76,107142.875,60107152.875
69,83,107142.875,60214295.75
57,78,214285.75,60214295.75
70,89,107142.875,60321438.625
72,95,857143.0,60428581.5
53,76,214285.75,60428581.5
57,76,214285.75,60642867.25
60,76,214285.75,60857153.0
57,76,214285.75,61071438.75
74,90,214285.75,61285724.5
60,76,214285.75,61285724.5
75,90,214285.75,61500010.25
57,76,214285.75,61500010.25
76,78,642857.25,61714296.0
52,76,214285.75,61714296.0
57,76,214285.75,61928581.75
60,76,214285.75,62142867.5
76,90,214285.75,62357153.25
57,76,214285.75,62357153.25
77,90,214285.75,62571439.0
62,76,214285.75,62571439.0
50,76,214285.75,62571439.0
69,90,214285.75,62785724.75
53,76,214285.75,62785724.75
72,90,857143.0,63000010.5
55,76,214285.75,63000010.5
64,76,214285.75,63214296.25
55,76,214285.75,63428582.0
64,76,214285.75,63642867.75
74,90,321428.625,63857153.5
55,76,214285.75,63857153.5
65,76,214285.75,64071439.25
71,90,107142.875,64178582.125
72,90,107142.875,64285725.0
60,76,428571.5,64285725.0
64,76,428571.5,64285725.0
79,90,107142.875,64392867.875
67,90,107142.875,64500010.75
79,90,107142.875,64607153.625
69,90,107142.875,64714296.5
79,90,107142.875,64821439.375
71,90,107142.875,64928582.25
67,76,107142.875,64928582.25
65,76,107142.875,64928582.25
79,90,107142.875,65035725.125
72,90,107142.875,65142868.0
67,76,107142.875,65142868.0
64,76,107142.875,65142868.0
79,90,107142.875,65250010.875
74,90,107142.875,65357153.75
67,76,107142.875,65357153.75
65,76,107142.875,65357153.75
62,76,107142.875,65357153.75
79,90,107142.875,65464296.625
76,90,107142.875,65571439.5
60,76,214285.75,65571439.5
64,76,214285.75,65571439.5
67,76,214285.75,65571439.5
79,90,107142.875,65678582.375
84,90,107142.875,65785725.25
83,90,107142.875,65892868.125
81,90,107142.875,66000011.0
53,76,214285.75,66000011.0
57,76,214285.75,66000011.0
79,90,107142.875,66107153.875
77,90,107142.875,66214296.75
74,90,107142.875,66321439.625
72,90,107142.875,66428582.5
55,76,214285.75,66428582.5
59,76,214285.75,66428582.5
79,90,107142.875,66535725.375
77,90,107142.875,66642868.25
74,90,107142.875,66750011.125
72,90,107142.875,66857154.0
60,76,214285.75,66857154.0
79,90,107142.875,66964296.875
67,90,107142.875,67071439.75
79,90,107142.875,67178582.625
69,90,107142.875,67285725.5
79,90,107142.875,67392868.375
71,90,107142.875,67500011.25
67,76,107142.875,67500011.25
65,76,107142.875,67500011.25
79,90,107142.875,67607154.125
72,90,107142.875,67714297.0
67,76,107142.875,67714297.0
64,76,107142.875,67714297.0
79,90,107142.875,67821439.875
74,90,107142.875,67928582.75
67,76,107142.875,67928582.75
65,76,107142.875,67928582.75
62,76,107142.875,67928582.75
79,90,107142.875,68035725.625
76,90,107142.875,68142868.5
60,76,214285.75,68142868.5
64,76,214285.75,68142868.5
67,76,214285.75,68142868.5
79,90,107142.875,68250011.375
84,90,107142.875,68357154.25
83,90,107142.875,68464297.125
81,90,107142.875,68571440.0
53,76,214285.75,68571440.0
57,76,214285.75,68571440.0
79,90,107142.875,68678582.875
77,90,107142.875,68785725.75
76,90,107142.875,68892868.625
74,90,107142.875,69000011.5
55,76,214285.75,69000011.5
59,76,214285.75,69000011.5
79,90,107142.875,69107154.375
77,90,107142.875,69214297.25
74,90,107142.875,69321440.125
76,90,107142.875,69428583.0
56,76,214285.75,69428583.0
59,76,214285.75,69428583.0
77,90,107142.875,69535725.875
76,90,107142.875,69642868.75
75,90,107142.875,69750011.625
76,90,107142.875,69857154.5
71,90,107142.875,69964297.375
76,90,107142.875,70071440.25
75,90,107142.875,70178583.125
76,90,107142.875,70285726.0
71,90,107142.875,70392868.875
76,90,107142.875,70500011.75
75,90,107142.875,70607154.625
76,83,642857.25,70714297.5
71,83,214285.75,71357154.75
76,83,214285.75,71571440.5
75,83,214285.75,71785726.25
76,70,642857.25,72000012.0
71,70,214285.75,72642869.25
76,64,214285.75,72857155.0
75,70,214285.75,73071440.75
76,76,214285.75,73285726.5
75,70,214285.75,73500012.25
76,76,214285.75,73714298.0
75,70,214285.75,73928583.75
76,76,214285.75,74142869.5
75,76,214285.75,74357155.25
76,57,214285.75,74571441.0
75,64,214285.75,74785726.75
76,76,214285.75,75000012.5
71,76,214285.75,75214298.25
74,76,214285.75,75428584.0
72,76,214285.75,75642869.75
69,76,642857.25,75857155.5
45,64,214285.75,75857155.5
52,70,214285.75,76071441.25
57,76,214285.75,76285727.0
60,76,214285.75,76500012.75
64,76,214285.75,76714298.5
69,76,214285.75,76928584.25
71,76,642857.25,77142870.0
40,64,214285.75,77142870.0
52,70,214285.75,77357155.75
56,76,214285.75,77571441.5
64,76,214285.75,77785727.25
68,76,214285.75,78000013.0
71,76,214285.75,78214298.75
72,76,642857.25,78428584.5
45,70,214285.75,78428584.5
52,70,214285.75,78642870.25
57,76,214285.75,78857156.0
64,76,214285.75,79071441.75
76,76,214285.75,79285727.5
75,70,214285.75,79500013.25
76,76,214285.75,79714299.0
75,70,214285.75,79928584.75
76,76,214285.75,80142870.5
71,76,214285.75,80357156.25
74,76,214285.75,80571442.0
72,76,214285.75,80785727.75
69,76,642857.25,81000013.5
45,70,214285.75,81000013.5
52,76,214285.75,81214299.25
57,76,214285.75,81428585.0
60,76,214285.75,81642870.75
64,76,214285.75,81857156.5
69,76,214285.75,82071442.25
71,76,642857.25,82285728.0
40,70,214285.75,82285728.0
52,70,214285.75,82500013.75
56,76,214285.75,82714299.5
64,76,214285.75,82928585.25
72,76,214285.75,83142871.0
71,76,214285.75,83357156.75
69,76,642857.25,83571442.5
45,64,214285.75,83571442.5
52,70,214285.75,83785728.25
57,76,214285.75,84000014.0
76,64,214285.75,84428585.5
75,70,214285.75,84642871.25
76,76,214285.75,84857157.0
75,64,214285.75,85071442.75
76,76,214285.75,85285728.5
71,76,214285.75,85500014.25
74,76,214285.75,85714300.0
72,76,214285.75,85928585.75
69,76,642857.25,86142871.5
45,64,214285.75,86142871.5
52,70,214285.75,86357157.25
57,70,214285.75,86571443.0
60,76,214285.75,86785728.75
64,76,214285.75,87000014.5
69,76,214285.75,87214300.25
71,76,642857.25,87428586.0
40,64,214285.75,87428586.0
52,70,214285.75,87642871.75
56,70,214285.75,87857157.5
64,70,214285.75,88071443.25
68,76,214285.75,88285729.0
71,76,214285.75,88500014.75
72,83,428571.5,88714300.5
45,70,214285.75,88714300.5
52,70,214285.75,88928586.25
57,76,214285.75,89142872.0
64,76,214285.75,89357157.75
76,76,214285.75,89571443.5
75,76,214285.75,89785729.25
76,76,214285.75,90000015.0
75,76,214285.75,90214300.75
76,76,214285.75,90428586.5
71,76,214285.75,90642872.25
74,76,214285.75,90857158.0
72,76,214285.75,91071443.75
69,76,428571.5,91285729.5
45,70,214285.75,91285729.5
52,70,214285.75,91500015.25
57,70,214285.75,91714301.0
60,76,214285.75,91928586.75
64,83,214285.75,92142872.5
69,83,214285.75,92357158.25
71,83,428571.5,92571444.0
40,70,214285.75,92571444.0
52,70,214285.75,92785729.75
56,70,214285.75,93000015.5
64,76,214285.75,93214301.25
72,76,214285.75,93428587.0
71,76,214285.75,93642872.75
69,83,428571.5,93857158.5
45,64,214285.75,93857158.5
52,70,214285.75,94071444.25
57,76,214285.75,94285730.0
71,83,214285.75,94500015.75
72,76,214285.75,94714301.5
74,76,214285.75,94928587.25
76,83,642857.25,95142873.0
48,64,214285.75,95142873.0
55,70,214285.75,95357158.75
60,76,214285.75,95571444.5
67,76,214285.75,95785730.25
77,76,214285.75,96000016.0
76,76,214285.75,96214301.75
74,76,642857.25,96428587.5
43,70,214285.75,96428587.5
55,76,214285.75,96642873.25
59,76,214285.75,96857159.0
65,76,214285.75,97071444.75
76,76,214285.75,97285730.5
74,76,214285.75,97500016.25
72,76,642857.25,97714302.0
45,70,214285.75,97714302.0
52,76,214285.75,97928587.75
57,76,214285.75,98142873.5
64,76,214285.75,98357159.25
74,76,214285.75,98571445.0
72,76,214285.75,98785730.75
71,76,428571.5,99000016.5
40,76,214285.75,99000016.5
52,76,214285.75,99214302.25
64,76,214285.75,99428588.0
64,76,214285.75,99642873.75
76,76,214285.75,99857159.5
64,76,214285.75,100071445.25
76,76,214285.75,100285731.0
76,76,214285.75,100500016.75
88,76,214285.75,100714302.5
75,76,214285.75,100928588.25
76,76,214285.75,101142874.0
75,76,214285.75,101357159.75
76,76,214285.75,101571445.5
75,76,214285.75,101785731.25
76,76,214285.75,102000017.0
71,76,214285.75,102214302.75
74,76,214285.75,102428588.5
72,76,214285.75,102642874.25
69,76,428571.5,102857160.0
45,76,214285.75,102857160.0
52,76,214285.75,103071445.75
57,76,214285.75,103285731.5
60,76,214285.75,103500017.25
64,76,214285.75,103714303.0
69,76,214285.75,103928588.75
71,76,428571.5,104142874.5
40,76,214285.75,104142874.5
52,76,214285.75,104357160.25
56,76,214285.75,104571446.0
64,76,214285.75,104785731.75
68,76,214285.75,105000017.5
71,76,214285.75,105214303.25
72,76,428571.5,105428589.0
45,76,214285.75,105428589.0
52,76,214285.75,105642874.75
57,76,214285.75,105857160.5
64,76,214285.75,106071446.25
76,76,214285.75,106285732.0
75,76,214285.75,106500017.75
76,76,214285.75,106714303.5
75,76,214285.75,106928589.25
76,76,214285.75,107142875.0
71,76,214285.75,107357160.75
74,76,214285.75,107571446.5
72,76,214285.75,107785732.25
69,83,428571.5,108000018.0
45,70,214285.75,108000018.0
52,70,214285.75,108214303.75
57,76,214285.75,108428589.5
60,83,214285.75,108642875.25
64,83,214285.75,108857161.0
69,83,214285.75,109071446.75
71,89,428571.5,109285732.5
40,64,214285.75,109285732.5
52,70,214285.75,109500018.25
56,76,214285.75,109714304.0
64,76,214285.75,109928589.75
72,76,214285.75,110142875.5
71,83,214285.75,110357161.25
45,89,107142.875,110571447.0
69,89,428571.5,110571447.0
45,76,107142.875,110785732.75
45,83,107142.875,111000018.5
45,89,107142.875,111214304.25
45,76,107142.875,111428590.0
45,83,107142.875,111642875.75
45,89,107142.875,111857161.5
64,78,1285714.5,111857161.5
67,78,1285714.5,111857161.5
70,78,1285714.5,111857161.5
73,78,1285714.5,111857161.5
45,76,107142.875,112071447.25
45,83,107142.875,112285733.0
45,89,107142.875,112500018.75
45,76,107142.875,112714304.5
45,83,107142.875,112928590.25
45,78,107142.875,113142876.0
74,78,857143.0,113142876.0
65,78,857143.0,113142876.0
69,78,857143.0,113142876.0
45,78,107142.875,113357161.75
45,78,107142.875,113571447.5
45,78,107142.875,113785733.25
45,78,107142.875,114000019.0
73,78,214285.75,114000019.0
76,78,214285.75,114000019.0
45,78,107142.875,114214304.75
74,78,214285.75,114214304.75
77,78,214285.75,114214304.75
45,78,107142.875,114428590.5
77,78,857143.0,114428590.5
74,78,857143.0,114428590.5
68,78,857143.0,114428590.5
45,78,107142.875,114642876.25
45,78,107142.875,114857162.0
45,78,107142.875,115071447.75
45,78,107142.875,115285733.5
77,78,428571.5,115285733.5
74,78,428571.5,115285733.5
68,78,428571.5,115285733.5
45,78,107142.875,115500019.25
45,78,107142.875,115714305.0
69,78,1285714.5,115714305.0
72,78,1285714.5,115714305.0
76,78,1285714.5,115714305.0
45,76,107142.875,115928590.75
45,83,107142.875,116142876.5
45,89,107142.875,116357162.25
45,83,107142.875,116571448.0
45,76,107142.875,116785733.75
45,83,107142.875,117000019.5
38,89,107142.875,117000019.5
74,83,857143.0,117000019.5
65,89,857143.0,117000019.5
45,83,107142.875,117214305.25
38,83,107142.875,117214305.25
45,76,107142.875,117428591.0
38,83,107142.875,117428591.0
45,89,107142.875,117642876.75
38,83,107142.875,117642876.75
45,78,107142.875,117857162.5
38,78,107142.875,117857162.5
72,83,214285.75,117857162.5
64,83,214285.75,117857162.5
45,78,107142.875,118071448.25
38,78,107142.875,118071448.25
71,78,214285.75,118071448.25
62,78,214285.75,118071448.25
39,76,107142.875,118285734.0
45,83,107142.875,118285734.0
60,83,857143.0,118285734.0
66,78,857143.0,118285734.0
69,83,857143.0,118285734.0
45,76,107142.875,118500019.75
39,78,53571.4375,118500019.75
45,78,107142.875,118714305.5
39,78,53571.4375,118714305.5
45,78,107142.875,118928591.25
39,78,13392.859375,118928591.25
45,78,107142.875,119142877.0
60,78,428571.5,119142877.0
69,78,428571.5,119142877.0
39,78,53571.4375,119142877.0
45,78,107142.875,119357162.75
39,78,53571.4375,119357162.75
45,78,107142.875,119571448.5
40,78,107142.875,119571448.5
69,78,428571.5,119571448.5
60,78,428571.5,119571448.5
45,78,107142.875,119785734.25
40,78,107142.875,119785734.25
45,78,107142.875,120000020.0
40,78,107142.875,120000020.0
72,78,428571.5,120000020.0
64,78,428571.5,120000020.0
45,78,107142.875,120214305.75
40,78,107142.875,120214305.75
44,78,107142.875,120428591.5
40,78,107142.875,120428591.5
71,78,428571.5,120428591.5
62,78,428571.5,120428591.5
44,78,107142.875,120642877.25
40,78,107142.875,120642877.25
45,78,107142.875,120857163.0
33,78,107142.875,120857163.0
69,78,1285714.5,120857163.0
60,78,1285714.5,120857163.0
45,76,107142.875,121071448.75
45,83,107142.875,121285734.5
45,89,107142.875,121500020.25
45,76,107142.875,121714306.0
45,83,107142.875,121928591.75
45,76,107142.875,122142877.5
64,83,1285714.5,122142877.5
67,78,1285714.5,122142877.5
70,78,1285714.5,122142877.5
73,78,1285714.5,122142877.5
45,89,107142.875,122357163.25
45,83,107142.875,122571449.0
